source,target,occurences
262010,10.1063/1.4820254,234
262010,10.1103/PhysRevC.88.064323,234
262010,10.1103/PhysRevC.90.014312,234
262010,10.1103/PhysRevC.96.044325,234
262010,10.1103/PhysRevC.88.064607,234
262010,10.15120/GR-2015-1-MU-NUSTAR-FRS-08,234
262010,10.1017/S1473550415000555,234
262010,10.1103/PhysRevC.88.054304,234
262010,10.1103/PhysRevLett.118.162501,234
262010,10.1016/j.ijms.2013.03.020,234
262010,10.15120/GR-2015-1-MU-NUSTAR-NR-06,234
262010,10.1103/PhysRevC.87.054607,234
262010,10.1103/PhysRevC.98.024302,234
262010,10.1016/j.apsusc.2012.11.105,234
262010,10.1007/s00601-016-1206-x,234
262010,10.1103/PhysRevLett.121.022502,234
262010,10.1103/PhysRevC.90.054602,234
262010,10.1103/PhysRevC.95.034320,234
262010,10.1016/j.nima.2012.05.067,234
262010,10.1140/epja/i2012-12116-4,234
262010,10.1103/PhysRevC.88.044619,234
262010,10.1140/epjd/e2015-60219-0,234
262010,10.1140/epja/i2016-16364-x,234
262010,10.1016/j.nima.2014.08.024,234
262010,10.1103/PhysRevC.96.034311,234
262010,10.1103/PhysRevC.93.054325,234
262010,10.5506/APhysPolB.46.607,234
262010,10.1016/j.physletb.2013.06.045,234
262010,10.1103/PhysRevC.95.034302,234
262010,10.1103/PhysRevC.95.061303,234
262010,10.2967/jnumed.112.107540,234
262010,10.1103/PhysRevC.92.014326,234
262010,10.1088/1361-6471/aa915e,234
262010,10.1103/PhysRevLett.111.112502,234
262010,10.3389/fchem.2015.00035,234
262010,10.5506/APhysPolB.45.263,234
262010,10.1103/PhysRevC.94.054326,234
262010,10.1140/epja/i2014-14086-9,234
262010,10.1103/PhysRevB.86.125206,234
262010,10.15120/GR-2014-1-FG-UNILAC-06,234
262010,10.4103/0971-5916.191811,234
262010,10.1103/PhysRevC.94.014307,234
262010,10.1103/PhysRevC.92.044311,234
262010,10.1103/PhysRevC.92.019903,234
262010,10.1103/PhysRevC.94.024306,234
262010,10.1103/PhysRevC.94.054311,234
262010,10.1103/PhysRevC.95.014324,234
262010,10.15120/GR-2014-1-NUSTAR-FRS-07,234
262010,10.15120/GR-2014-1-NUSTAR-SHE-04,234
262010,10.13039/501100004281,234
262010,10.1016/j.physletb.2014.09.015,234
262010,10.15120/GR-2015-1-MU-NUSTAR-NR-12,234
262010,10.1103/PhysRevC.87.067303,234
262010,10.1038/nature12073,234
262010,10.1103/PhysRevC.93.064601,234
262010,10.1103/PhysRevC.89.064315,234
262010,10.1140/epja/i2013-13128-2,234
262010,10.1103/PhysRevC.96.054327,234
262010,10.1103/PhysRevC.86.044310,234
262010,10.1103/PhysRevLett.113.252501,234
262010,10.1103/PhysRevC.88.062802,234
262010,10.1063/1.4819210,234
262010,10.1088/1367-2630/aad01d,234
262010,10.1103/PhysRevLett.110.172503,234
262010,10.1103/PhysRevC.91.044322,234
262010,10.1103/PhysRevC.88.044616,234
262010,10.1103/PhysRevC.95.021301,234
262010,10.1016/j.physletb.2014.12.006,234
262010,10.1016/j.nima.2012.02.020,234
227431,10.1103/PhysRevD.90.036003,514
227431,10.1007/s00601-012-0533-9,514
227431,10.1016/j.nuclphysb.2010.12.011,514
227431,10.1088/1742-6596/631/1/012068,514
227431,10.1007/s12648-011-0043-5,514
227431,10.1103/PhysRevD.83.014003,514
227431,10.1007/JHEP02(2011)057,514
227431,10.1016/j.physletb.2011.03.002,514
227431,10.1103/PhysRevC.80.065202,514
227431,10.1016/j.physletb.2009.09.003,514
227431,10.1016/j.physletb.2009.09.052,514
227431,10.1103/PhysRevD.83.054028,514
227431,10.1088/1742-6596/626/1/012027,514
227431,10.1007/JHEP08(2010)047,514
227431,10.1016/j.nuclphysa.2010.12.010,514
227431,10.1063/1.4802113,514
227431,10.1016/j.physletb.2014.09.033,514
227431,10.1103/PhysRevLett.105.212001,514
227431,10.1007/jhep05(2011)126,514
227431,10.1103/PhysRevD.87.096006,514
227431,10.1016/j.physletb.2009.12.023,514
227431,10.1103/PhysRevD.84.014015,514
227431,10.1103/PhysRevD.87.074029,514
227431,10.1016/j.nuclphysb.2013.07.013,514
227431,10.1140/epja/i2012-12010-1,514
227431,10.1103/PhysRevC.83.045501,514
227431,10.1103/PhysRevLett.105.122001,514
227431,10.1103/PhysRevD.84.034039,514
227431,23805024,514
227431,10.1016/j.physletb.2010.01.031,514
227431,10.1088/1367-2630/16/7/075015,514
227431,10.1088/1748-0221/9/05/C05060,514
227431,10.3204/PUBDB-2016-05581,514
227431,10.1103/PhysRevC.84.024914,514
227431,10.5506/APhysPolB.46.59,514
227431,10.1016/j.nima.2010.10.061,514
227431,10.1140/epja/i2012-12041-6,514
227431,10.1007/jhep07(2011)065,514
227431,10.1103/PhysRevLett.117.054801,514
227431,10.1103/PhysRevC.83.044001,514
227431,10.1103/PhysRevD.81.085046,514
227431,10.1088/0954-3899/37/12/125002,514
227431,10.1088/1126-6708/2009/11/116,514
227431,10.1103/PhysRevLett.111.062004,514
227431,10.1140/epja/i2009-10875-5,514
227431,10.1051/epjconf/20123702003,514
227431,10.1007/s10701-015-9923-4,514
227431,10.1103/PhysRevA.82.042506,514
227431,10.1103/PhysRevC.85.034902,514
227431,10.1016/j.physletb.2011.09.099,514
227431,10.1016/j.physletb.2011.07.033,514
227431,10.1103/PhysRevD.84.034015,514
227431,10.1103/PhysRevD.81.114013,514
227431,10.1016/j.physletb.2012.03.039,514
227431,10.1016/j.nima.2011.12.104,514
227431,10.1155/2012/934597,514
227431,10.1140/epja/i2010-11016-y,514
227431,10.1140/epjc/s10052-009-1145-5,514
227431,arXiv:1602.00492,514
227431,10.1103/PhysRevD.83.114044,514
227431,10.1088/1674-1137/36/7/007,514
227431,10.1103/PhysRevD.80.094006,514
227431,10.1103/PhysRevD.82.094008,514
227431,25793800,514
227431,10.1016/j.nuclphysbps.2010.02.041,514
227431,10.1103/PhysRevD.80.114013,514
227431,10.1016/j.nima.2011.09.024,514
227431,10.1088/0954-3899/37/6/064003,514
227431,10.1088/1748-0221/6/11/C11024,514
227431,10.1103/PhysRevD.85.014012,514
227431,10.1140/epjc/s10052-010-1251-4,514
227431,10.1103/PhysRevC.80.045201,514
227431,10.1016/j.physletb.2013.12.037,514
227431,10.1103/PhysRevD.79.094022,514
227431,10.1143/PTP.124.147,514
227431,10.1063/1.4848720,514
227431,10.1051/epjconf/20100301008,514
227431,10.1088/1742-6596/335/1/012017,514
227431,10.1103/PhysRevLett.106.132001,514
227431,10.1016/j.physletb.2010.05.042,514
227431,10.1103/PhysRevC.84.015205,514
227431,10.1103/PhysRevC.83.055204,514
227431,10.1016/j.physletb.2013.03.019,514
227431,10.15120/GR-2015-1-MU-HADRONS-17,514
227431,10.1063/1.3647220,514
227431,10.1051/epjconf/201613001020,514
227431,10.1103/PhysRevD.80.014003,514
227431,10.1103/PhysRevD.82.074012,514
227431,10.1016/j.physletb.2014.01.065,514
227431,10.1007/s00601-009-0068-x,514
227431,10.1103/PhysRevD.85.045019,514
227431,10.3390/sym1020155,514
227431,10.1103/PhysRevC.82.045205,514
227431,10.1016/j.physletb.2011.06.035,514
227431,arXiv:1601.06985,514
227431,10.5506/APhysPolB.46.5,514
227431,10.1103/PhysRevC.82.045210,514
227431,10.1103/PhysRevC.87.035204,514
227431,10.1016/j.physletb.2011.02.033,514
227431,10.3204/PUBDB-2017-12398,514
227431,10.1103/PhysRevD.80.014017,514
227431,10.1103/PhysRevD.82.014010,514
227431,10.1103/PhysRevD.89.034014,514
227431,10.1140/epja/i2010-10920-4,514
227431,10.1063/1.3483311,514
227431,10.1140/epjc/s10052-010-1442-z,514
227431,10.1103/PhysRevD.87.012010,514
227431,10.1109/TNS.2013.2237789,514
227431,10.1103/PhysRevC.81.024609,514
227431,10.1007/s00601-010-0098-4,514
227431,10.1016/j.nuclphysa.2009.05.050,514
227431,10.1103/PhysRevC.81.014005,514
227431,10.1016/j.nuclphysb.2011.04.013,514
227431,10.15120/GR-2015-1-MU-HADRONS-15,514
227431,10.1140/epja/i2009-10771-0,514
227431,10.1103/PhysRevLett.105.022003,514
227431,10.1007/JHEP10(2012)042,514
227431,10.1142/S0217751X12500601,514
227431,10.1016/j.physletb.2009.09.048,514
227431,10.1140/epja/i2013-13025-8,514
227431,10.1103/PhysRevC.90.045207,514
227431,10.5506/APhysPolB.46.39,514
227431,10.1088/0954-3899/37/5/055003,514
227431,10.1103/PhysRevD.83.114015,514
227431,10.15161/oar.it/1446126773.39,514
227431,10.1142/S2010194516600508,514
227431,10.1103/PhysRevC.86.032201,514
227431,10.1103/PhysRevC.85.024321,514
227431,10.1140/epja/i2011-11042-3,514
227431,10.1007/s00601-010-0119-3,514
227431,10.1016/j.physletb.2010.10.028,514
227431,10.1088/1674-1137/33/12/014,514
227431,10.1140/epja/i2011-11019-2,514
227431,10.1093/ptep/ptt009,514
227431,10.1016/j.physletb.2011.11.061,514
227431,10.1088/1748-0221/7/02/C02008,514
227431,10.1103/PhysRevD.82.077303,514
227431,10.1103/PhysRevC.85.054003,514
227431,10.1103/PhysRevC.84.024606,514
227431,10.1103/PhysRevD.80.074032,514
227431,10.1103/PhysRevC.85.021001,514
227431,10.1016/j.physletb.2010.03.007,514
227431,10.1007/s00601-012-0311-8,514
227431,10.1140/epja/i2010-11029-6,514
227431,10.1016/j.physletb.2018.04.037,514
227431,10.1103/PhysRevD.86.056004,514
227431,10.1103/PhysRevC.85.012801,514
227431,10.1007/s00601-011-0217-x,514
227431,10.1103/PhysRevD.88.054007,514
227431,10.1103/PhysRevC.83.034004,514
227431,arXiv:1501.04801,514
227431,10.1007/s00601-012-0507-y,514
227431,10.1051/epjconf/201613003004,514
227431,10.1103/PhysRevLett.107.012001,514
227431,10.1103/PhysRevD.81.034009,514
227431,10.1103/PhysRevD.84.057902,514
227431,10.1016/j.physletb.2011.02.059,514
227431,10.15120/GR-2014-1-HSD-13,514
227431,10.1088/0954-3899/37/1/015106,514
227431,10.1103/PhysRevLett.102.242004,514
227431,10.1103/PhysRevD.81.114008,514
227431,10.1016/j.nima.2010.09.071,514
227431,10.1103/PhysRevD.83.016007,514
227431,10.1140/epja/i2008-10743-x,514
227431,10.1016/j.physletb.2011.08.067,514
227431,10.1016/j.nuclphysa.2011.09.015,514
227431,10.1103/PhysRevC.84.045206,514
227431,10.1016/j.nima.2010.09.132,514
227431,10.1140/epja/i2009-10845-y,514
227431,10.1140/epja/i2015-15142-8,514
227431,10.1007/s00601-009-0058-z,514
227431,10.1103/PhysRevD.79.054004,514
227431,10.5506/APhysPolB.46.65,514
227431,10.1103/PhysRevD.85.094035,514
227431,10.1016/j.physletb.2010.05.056,514
227431,10.1103/PhysRevC.84.015208,514
227431,10.1063/1.3483380,514
227431,10.1103/PhysRevD.85.017502,514
227431,10.1016/j.physletb.2015.09.015,514
227431,10.1016/j.nuclphysa.2009.08.010,514
227431,10.1088/1748-0221/11/05/C05013,514
227431,10.15161/oar.it/1446126810.7,514
227431,10.1016/j.nima.2011.07.035,514
227431,10.1109/TNS.2011.2160282,514
227431,10.1140/epja/i2017-12203-0,514
227431,10.1103/PhysRevD.87.074034,514
227431,10.1016/j.physletb.2011.12.027,514
227431,10.1007/JHEP04(2010)050,514
227431,10.1016/j.nuclphysa.2012.01.021,514
227431,10.1140/epja/i2011-11093-4,514
227431,10.1016/j.physletb.2011.10.064,514
227431,10.1140/epja/i2009-10903-6,514
227431,10.1103/PhysRevC.80.044003,514
227431,10.1103/PhysRevD.82.034025,514
227431,10.1016/j.physletb.2012.01.061,514
227431,10.1063/1.3542014,514
227431,10.1088/0954-3899/38/11/115007,514
227431,10.1016/j.ppnp.2012.01.008,514
227431,10.1103/PhysRevC.81.055205,514
227431,10.1103/PhysRevD.82.034003,514
227431,10.1140/epja/i2011-11113-5,514
227431,10.1088/1742-6596/312/2/022006,514
227431,10.1016/j.physletb.2011.05.016,514
227431,10.1016/j.physletb.2010.06.033,514
227431,10.1103/PhysRevSTAB.15.124202,514
227431,10.1063/1.3541989,514
227431,10.1016/j.physletb.2009.04.061,514
227431,10.1016/j.physletb.2011.09.067,514
227431,10.1016/j.physletb.2010.08.066,514
227431,10.1051/epjconf/20148103004,514
227431,10.1103/PhysRevD.86.034003,514
227431,10.1140/epjc/s10052-009-1054-7,514
227431,10.1103/PhysRevD.84.074507,514
227431,10.1007/s10751-012-0568-9,514
227431,10.1016/j.physletb.2009.12.056,514
227431,10.1103/PhysRevD.80.013003,514
227431,10.1016/j.physletb.2011.03.014,514
227431,10.1016/j.nuclphysa.2011.03.008,514
227431,10.1103/PhysRevD.84.056017,514
227431,10.1016/j.cpc.2011.01.029,514
227431,10.1140/epja/i2009-10842-2,514
227431,10.1007/s00601-014-0854-y,514
227431,10.1007/JHEP07(2012)032,514
227431,10.1103/PhysRevD.81.013007,514
227431,10.1016/j.nuclphysbps.2012.02.017,514
227431,10.1063/1.3483373,514
227431,10.1016/j.nima.2010.08.051,514
227431,10.1103/PhysRevC.81.024001,514
227431,10.1016/j.nuclphysbps.2011.06.032,514
227431,10.1063/1.3483365,514
227431,10.1142/S0217732312500332,514
227431,10.1103/PhysRevD.84.014036,514
227431,10.1007/s00601-012-0481-4,514
227431,10.1103/PhysRevD.81.037702,514
227431,10.1103/PhysRevD.84.094029,514
227431,10.1103/PhysRevD.81.014006,514
227431,10.5506/APhysPolB.46.95,514
227431,10.1103/PhysRevD.81.0054023,514
227431,10.5506/APhysPolB.45.697,514
227431,10.1140/epja/i2014-14100-4,514
227431,10.1088/0954-3899/40/6/065107,514
227431,10.1103/PhysRevD.82.075012,514
227431,10.1088/1742-6596/668/1/012091,514
227431,10.1103/PhysRevC.79.044003,514
227431,10.1016/j.nuclphysb.2009.10.028,514
227431,10.1103/PhysRevC.85.055201,514
227431,10.1088/1742-6596/312/2/022022,514
227431,10.1140/epjc/s10052-012-1917-1,514
227431,10.1109/TNS.2010.2056928,514
227431,10.1142/9789814329569_0037,514
227431,10.1016/j.nuclphysa.2012.01.005,514
227431,10.1103/PhysRevC.86.034005,514
227431,10.1016/j.physletb.2012.08.005,514
227431,10.1016/j.physletb.2010.08.012,514
227431,10.1063/1.3573593,514
227431,10.1016/j.nuclphysa.2012.01.016,514
227431,10.1063/1.3536549,514
227431,10.1103/PhysRevD.82.074022,514
227431,10.1063/1.3701247,514
227431,10.1063/1.3274160,514
227431,10.1088/1748-0221/7/03/C03008,514
227431,10.1103/PhysRevD.80.094005,514
227431,10.1142/9789814313933_0038,514
227431,10.1142/S2010194511000493,514
227431,10.1103/PhysRevD.82.034035,514
227431,10.1103/PhysRevD.81.114036,514
227431,10.1063/1.3542000,514
227431,10.1103/PhysRevD.86.054006,514
227431,10.1103/PhysRevD.85.074001,514
227431,10.1103/PhysRevD.80.014014,514
227431,10.1063/1.3542018,514
227431,10.1063/1.3575065,514
227431,10.1088/1742-6596/295/1/012064,514
227431,10.1103/PhysRevD.81.034010,514
227431,10.1063/1.3483420,514
227431,10.1142/S2010194514602440,514
227431,10.1063/1.3483426,514
227431,10.1143/PTPS.186.113,514
227431,10.1103/PhysRevD.83.036001,514
227431,10.1103/PhysRevLett.113.102001,514
227431,10.1016/j.nuclphysa.2011.12.008,514
227431,10.1103/PhysRevC.84.054009,514
227431,10.1088/1742-6596/335/1/012067,514
227431,10.1088/0954-3899/38/1/015001,514
227431,10.1088/1742-6596/295/1/012080,514
227431,10.1016/j.aop.2013.06.001,514
227431,10.1103/PhysRevD.81.074011,514
227431,10.1016/j.nuclphysa.2013.07.007,514
227431,10.5506/APhysPolB.46.25,514
227431,10.1103/PhysRevD.81.034004,514
227431,10.1140/epja/i2011-11048-9,514
227431,10.1063/1.3647183,514
227431,10.1063/1.3575038,514
227431,10.1103/PhysRevD.82.054025,514
227431,10.1016/j.nima.2010.09.162,514
227431,10.1016/j.nuclphysbps.2010.10.044,514
227431,10.1088/1742-6596/631/1/012042,514
227431,10.1016/j.ppnp.2011.12.037,514
227431,10.1088/1742-6596/295/1/012001,514
227431,10.1103/PhysRevD.82.094019,514
227431,10.5506/APhysPolB.45.739,514
227431,10.1103/PhysRevD.84.014004,514
227431,10.1103/PhysRevC.87.035202,514
227431,10.1016/j.nima.2011.09.055,514
227431,10.1103/PhysRevD.84.114015,514
227431,10.1142/9789814350198_0024,514
227431,10.1063/1.3480179,514
227431,10.1103/PhysRevC.87.035502,514
227431,10.1103/PhysRevD.83.115015,514
227431,10.1103/PhysRevD.84.034027,514
227431,10.1103/PhysRevD.84.074035,514
227431,10.1140/epja/i2009-10843-1,514
227431,10.1142/S0217751X11051962,514
227431,10.1016/j.nima.2011.12.102,514
227431,10.1103/PhysRevD.79.098502,514
227431,10.1088/1742-6596/295/1/012050,514
227431,10.1088/0031-8949/2012/T150/014001,514
227431,10.15120/GR-2015-1-MU-HADRONS-18,514
227431,10.1103/PhysRevD.80.116001,514
227431,10.1007/JHEP02(2011)028,514
227431,10.1016/j.physletb.2009.05.068,514
227431,10.1142/9789814447485_0013,514
227431,10.1103/PhysRevLett.114.212301,514
227431,10.1103/PhysRevD.80.054021,514
227431,10.1016/j.physletb.2012.05.021,514
227431,10.1088/0264-9381/30/9/097001,514
227431,10.1016/j.nuclphysbps.2010.10.084,514
227431,10.1088/1742-6596/381/1/012017,514
227431,10.1007/s10751-011-0284-x,514
227431,10.1142/S2010194514600738,514
227431,10.1063/1.3541971,514
227431,10.1016/j.nuclphysbps.2011.06.024,514
227431,10.1063/1.3542011,514
227431,10.1143/PTPS.186.373,514
227431,10.1007/JHEP09(2010)038,514
227431,10.1016/j.aop.2010.06.012,514
227431,10.1016/j.nuclphysb.2012.02.014,514
227431,10.1103/PhysRevD.80.055014,514
227431,10.1103/PhysRevD.80.034034,514
227431,10.1016/j.nuclphysb.2010.06.021,514
227431,10.1103/PhysRevD.80.054011,514
227431,10.1063/1.3483343,514
227431,10.1103/PhysRevD.81.054023,514
227431,10.1007/s00601-012-0561-5,514
227431,10.1142/S0218301310016077,514
227431,10.1103/PhysRevC.80.047001,514
227431,10.1103/PhysRevD.90.014505,514
227431,10.1007/JHEP01(2012)081,514
227431,10.1016/j.nuclphysbps.2010.10.057,514
227431,10.1142/S2010194514601082,514
227431,10.1103/PhysRevD.81.014029,514
227431,10.1140/epja/i2009-10752-3,514
227431,10.1016/j.nuclphysb.2011.09.013,514
227431,10.1103/PhysRevD.80.054019,514
227431,10.5506/APhysPolB.42.833,514
227431,10.1016/j.nuclphysb.2010.06.021,514
227431,10.1103/PhysRevD.83.094005,514
227431,10.1103/PhysRevC.89.014002,514
227431,10.1142/9789814329569_0041,514
227431,10.1016/j.nima.2010.07.009,514
227431,10.1063/1.3644297,514
227431,10.1016/j.nuclphysb.2010.12.012,514
227431,10.1063/1.3681940,514
227431,10.1103/PhysRevD.82.054010,514
227431,10.1103/PhysRevD.79.094013,514
227431,10.1007/JHEP05(2012)118,514
227431,10.1134/S1063779614010687,514
227431,10.5506/APhysPolB.46.73,514
227431,10.1088/0031-8949/2012/T150/014043,514
227431,10.1016/j.nima.2012.01.037,514
227431,10.1103/PhysRevD.86.014010,514
227431,10.1103/PhysRevD.82.094028,514
227431,10.1142/S0219749911007162,514
227431,10.1103/PhysRevD.80.034025,514
227431,10.1088/1748-0221/6/11/C11015,514
227431,10.1088/1748-0221/8/11/T11003,514
227431,10.1016/j.nuclphysa.2012.12.128,514
227431,10.1140/epja/i2011-11137-9,514
227431,10.1063/1.3575028,514
227431,10.1016/j.nima.2013.02.039,514
227431,10.1103/PhysRevC.86.011601,514
227431,10.1103/PhysRevD.83.051501,514
227431,10.1016/j.physletb.2016.04.019,514
227431,10.1016/j.nuclphysb.2010.09.019,514
227431,10.1103/PhysRevA.85.022127,514
227431,10.1143/PTPS.186.384,514
227431,10.1016/j.physletb.2016.04.015,514
227431,PMC3087507,514
227431,10.1016/j.physletb.2011.02.008,514
227431,10.1016/j.physletb.2011.09.044,514
227431,10.1016/j.physletb.2010.03.005,514
227431,10.1007/JHEP02(2012)042,514
227431,10.1103/PhysRevD.83.094030,514
227431,10.1142/S0217732311034773,514
227431,10.1016/j.nuclphysb.2010.09.010,514
227431,10.1007/jhep01(2011)019,514
227431,10.1103/PhysRevLett.105.162001,514
227431,10.5506/APhysPolB.46.53,514
227431,10.1016/j.physletb.2015.01.011,514
227431,10.5506/APhysPolB.46.45,514
227431,10.1103/PhysRevD.87.053008,514
227431,10.1140/epjc/s10052-010-1351-1,514
227431,10.1103/PhysRevD.84.096002,514
227431,10.1016/j.physletb.2013.01.067,514
227431,10.1140/epja/i2010-10972-4,514
227431,10.1103/PhysRevD.85.114032,514
227431,10.1103/PhysRevD.82.114002,514
227431,10.1103/PhysRevD.87.016001,514
227431,10.1016/j.physletb.2011.05.069,514
227431,10.1103/PhysRevD.80.045023,514
227431,10.1016/j.nuclphysa.2010.01.246,514
227431,10.1103/PhysRevD.81.065003,514
227431,10.1007/JHEP01(2013)119,514
227431,10.1063/1.3483368,514
227431,10.1140/epjc/s10052-009-1083-2,514
227431,10.1016/j.physletb.2014.02.035,514
227431,10.1016/j.physletb.2011.09.068,514
227431,10.1103/PhysRevD.91.113006,514
227431,10.1016/j.nuclphysa.2011.06.022,514
227431,10.1103/PhysRevC.80.055206,514
227431,10.1103/PhysRevD.89.074511,514
227431,10.1007/JHEP05(2011)041,514
227431,10.1016/j.nuclphysa.2010.01.202,514
227431,10.1140/epja/i2011-11049-8,514
227431,10.1016/j.physletb.2012.04.055,514
